Time,T_Charge_Inlet.T,T_charge_outlet.T,T_discharge_Inlet.T,T_discharge_outlet.T,thermocline_Insulation.port_a.m_flow,thermocline_Insulation.port_b.m_flow,pipe2.port_a.p,pipe2.port_b.p,chromoloxHeater_Power.y,sensor_T.T,Chromolox_exit_temperature.T
6670,586.6082763671875,494.4913330078125,491.09423828125,586.6082763671875,0.84022170305252075,-0.84022170305252075,18065.5859375,17333.904296875,200000,487.6614990234375,587.4495849609375
6680,586.69232177734375,494.68130493164063,491.27166748046875,586.69232177734375,0.84022170305252075,-0.84022170305252075,18065.685546875,17334.00390625,200000,487.82427978515625,587.59912109375
6690,586.7823486328125,494.88153076171875,491.45889282226563,586.7823486328125,0.84022170305252075,-0.84022170305252075,18065.79296875,17334.111328125,200000,487.99630737304688,587.7572021484375
6700,586.87860107421875,495.09225463867188,491.6561279296875,586.87860107421875,0.84022164344787598,-0.84022164344787598,18065.90625,17334.2265625,200000,488.1778564453125,587.92401123046875
6710,586.98126220703125,495.31369018554688,491.86358642578125,586.98126220703125,0.84022164344787598,-0.84022164344787598,18066.02734375,17334.34765625,200000,488.36904907226563,588.0997314453125
6720,587.09051513671875,495.54598999023438,492.08148193359375,587.09051513671875,0.84022164344787598,-0.84022164344787598,18066.15625,17334.4765625,200000,488.57015991210938,588.2845458984375
6730,587.2066650390625,495.78939819335938,492.30999755859375,587.2066650390625,0.84022164344787598,-0.84022164344787598,18066.291015625,17334.611328125,200000,488.78140258789063,588.4786376953125
6740,587.329833984375,496.04409790039063,492.54937744140625,587.329833984375,0.84022164344787598,-0.84022164344787598,18066.43359375,17334.755859375,200000,489.00299072265625,588.68218994140625
6750,587.4603271484375,496.31033325195313,492.7998046875,587.4603271484375,0.8402215838432312,-0.8402215838432312,18066.5859375,17334.908203125,200000,489.235107421875,588.8953857421875
6760,587.59832763671875,496.58828735351563,493.06149291992188,587.59832763671875,0.8402215838432312,-0.8402215838432312,18066.74609375,17335.068359375,200000,489.47796630859375,589.118408203125
6770,587.74407958984375,496.87814331054688,493.33465576171875,587.74407958984375,0.8402215838432312,-0.8402215838432312,18066.9140625,17335.236328125,200000,489.73184204101563,589.3514404296875
6780,587.897705078125,497.18014526367188,493.6195068359375,587.897705078125,0.8402215838432312,-0.8402215838432312,18067.08984375,17335.4140625,200000,489.99688720703125,589.5947265625
6790,588.0595703125,497.4945068359375,493.916259765625,588.0595703125,0.8402215838432312,-0.8402215838432312,18067.27734375,17335.599609375,200000,490.27337646484375,589.84832763671875
6800,588.22979736328125,497.82138061523438,494.22512817382813,588.22979736328125,0.8402215838432312,-0.8402215838432312,18067.470703125,17335.794921875,200000,490.56146240234375,590.112548828125
6810,588.4085693359375,498.1610107421875,494.54629516601563,588.4085693359375,0.8402215838432312,-0.8402215838432312,18067.67578125,17336,200000,490.86138916015625,590.38751220703125
6820,588.59619140625,498.51361083984375,494.8800048828125,588.59619140625,0.8402215838432312,-0.8402215838432312,18067.888671875,17336.21484375,200000,491.17337036132813,590.67340087890625
6830,588.79290771484375,498.87936401367188,495.2264404296875,588.79290771484375,0.84022152423858643,-0.84022152423858643,18068.11328125,17336.4375,200000,491.49761962890625,590.970458984375
6840,588.998779296875,499.25848388671875,495.5858154296875,588.998779296875,0.84022152423858643,-0.84022152423858643,18068.345703125,17336.671875,200000,491.8343505859375,591.27874755859375
6850,589.2200927734375,499.66763305664063,495.97647094726563,589.2200927734375,0.84022164344787598,-0.84022164344787598,18068.595703125,17336.923828125,200000,492.2032470703125,591.63360595703125
6860,589.45379638671875,500.09490966796875,496.38336181640625,589.45379638671875,0.84022164344787598,-0.84022164344787598,18068.859375,17337.1875,200000,492.58645629882813,592.00115966796875
6870,589.69976806640625,500.53939819335938,496.80560302734375,589.69976806640625,0.84022164344787598,-0.84022164344787598,18069.134765625,17337.46484375,200000,492.98321533203125,592.3800048828125
6880,589.9583740234375,501.00131225585938,497.24374389648438,589.9583740234375,0.8402215838432312,-0.8402215838432312,18069.423828125,17337.75390625,200000,493.39422607421875,592.77130126953125
6890,590.22979736328125,501.48089599609375,497.69821166992188,591.94158935546875,0.84022146463394165,-0.84022146463394165,18069.7265625,17338.056640625,200000,493.82025146484375,593.17620849609375
6900,590.5142822265625,501.978271484375,498.16946411132813,592.0867919921875,0.84022140502929688,-0.84022140502929688,18070.041015625,17338.373046875,200000,494.26199340820313,593.5958251953125
6910,590.8121337890625,502.49368286132813,498.657958984375,592.2420654296875,0.84022128582000732,-0.84022128582000732,18070.37109375,17338.703125,200000,494.72018432617188,594.0313720703125
6920,591.123046875,503.0274658203125,499.16571044921875,591.123046875,0.84022152423858643,-0.84022152423858643,18070.712890625,17339.046875,200000,495.19741821289063,594.48028564453125
6930,591.44683837890625,503.5799560546875,499.69293212890625,591.44683837890625,0.84022176265716553,-0.84022176265716553,18071.0703125,17339.404296875,200000,495.69515991210938,594.94677734375
6940,591.7843017578125,504.15121459960938,500.23818969726563,591.7843017578125,0.84022170305252075,-0.84022170305252075,18071.44140625,17339.775390625,200000,496.21127319335938,595.43450927734375
6950,592.13616943359375,504.74136352539063,500.80105590820313,592.13616943359375,0.8402215838432312,-0.8402215838432312,18071.828125,17340.1640625,200000,496.74337768554688,595.94140625
6960,592.50286865234375,505.35055541992188,501.38253784179688,592.50286865234375,0.84022164344787598,-0.84022164344787598,18072.228515625,17340.564453125,200000,497.29327392578125,596.465087890625
6970,592.884521484375,505.97891235351563,501.98272705078125,592.884521484375,0.84022164344787598,-0.84022164344787598,18072.64453125,17340.982421875,200000,497.86154174804688,597.00616455078125
6980,593.28192138671875,506.62652587890625,502.38507080078125,593.30010986328125,0.84022253751754761,-0.84022253751754761,18073.033203125,17341.373046875,200000,498.1378173828125,597.5859375
6990,593.69146728515625,507.29339599609375,502.72247314453125,593.69061279296875,0.8402259349822998,-0.8402259349822998,18073.400390625,17341.736328125,200000,498.14779663085938,597.952392578125
7000,594.08880615234375,507.97955322265625,503.06594848632813,593.9886474609375,0.84022146463394165,-0.84022146463394165,18073.736328125,17342.07421875,200000,498.1488037109375,598.06878662109375
7010,594.45684814453125,508.68505859375,503.41888427734375,594.2646484375,0.84022235870361328,-0.84022235870361328,18074.044921875,17342.380859375,200000,498.14926147460938,598.0968017578125
7020,594.79278564453125,509.40982055664063,503.7813720703125,594.5166015625,0.84022200107574463,-0.84022200107574463,18074.330078125,17342.6640625,200000,498.14944458007813,598.09991455078125
7030,595.09783935546875,510.15377807617188,504.1534423828125,594.74542236328125,0.84022194147109985,-0.84022194147109985,18074.59375,17342.92578125,200000,498.14968872070313,598.09991455078125
7040,595.37481689453125,510.9168701171875,504.53512573242188,594.953125,0.8402220606803894,-0.8402220606803894,18074.837890625,17343.16796875,200000,498.14990234375,598.09912109375
7050,595.62603759765625,511.69891357421875,504.92626953125,595.14154052734375,0.8402220606803894,-0.8402220606803894,18075.064453125,17343.392578125,200000,498.150146484375,598.09814453125
7060,595.85418701171875,512.49981689453125,505.32684326171875,595.31268310546875,0.84022200107574463,-0.84022200107574463,18075.275390625,17343.6015625,200000,498.15042114257813,598.09722900390625
7070,596.06121826171875,513.3193359375,505.73672485351563,595.46795654296875,0.8402220606803894,-0.8402220606803894,18075.470703125,17343.794921875,200000,498.15066528320313,598.09625244140625
7080,596.248779296875,514.15716552734375,506.15579223632813,595.608642578125,0.8402220606803894,-0.8402220606803894,18075.654296875,17343.9765625,200000,498.15097045898438,598.09527587890625
7090,596.4185791015625,515.01300048828125,506.5838623046875,595.7359619140625,0.84022194147109985,-0.84022194147109985,18075.82421875,17344.146484375,200000,498.1512451171875,598.09423828125
7100,596.57342529296875,515.886962890625,507.02099609375,595.85211181640625,0.84022194147109985,-0.84022194147109985,18075.986328125,17344.306640625,200000,498.15155029296875,598.09326171875
7110,596.71417236328125,516.778564453125,507.4669189453125,595.9576416015625,0.84022194147109985,-0.84022194147109985,18076.138671875,17344.458984375,200000,498.15185546875,598.09222412109375
7120,596.84185791015625,517.687255859375,507.92144775390625,596.05340576171875,0.84022200107574463,-0.84022200107574463,18076.28125,17344.6015625,200000,498.15216064453125,598.0911865234375
7130,596.9573974609375,518.6126708984375,508.38430786132813,596.14007568359375,0.8402220606803894,-0.8402220606803894,18076.41796875,17344.736328125,200000,498.1524658203125,598.09014892578125
7140,597.061767578125,519.55419921875,508.855224609375,596.2183837890625,0.84022212028503418,-0.84022212028503418,18076.544921875,17344.86328125,200000,498.15280151367188,598.089111328125
7150,597.1561279296875,520.51141357421875,509.33401489257813,596.28912353515625,0.84022223949432373,-0.84022223949432373,18076.66796875,17344.986328125,200000,498.15313720703125,598.08819580078125
7160,597.24212646484375,521.48419189453125,509.820556640625,596.3536376953125,0.84022229909896851,-0.84022229909896851,18076.78515625,17345.1015625,200000,498.15347290039063,598.0872802734375
7170,597.3204345703125,522.47198486328125,510.31460571289063,596.412353515625,0.84022235870361328,-0.84022235870361328,18076.8984375,17345.21484375,200000,498.15377807617188,598.08648681640625
7180,597.39154052734375,523.47406005859375,510.8157958984375,596.4656982421875,0.84022241830825806,-0.84022241830825806,18077.005859375,17345.322265625,200000,498.15411376953125,598.08575439453125
7190,597.4559326171875,524.48974609375,511.32382202148438,596.51397705078125,0.84022241830825806,-0.84022241830825806,18077.109375,17345.42578125,200000,498.1544189453125,598.08514404296875
7200,597.51422119140625,525.5184326171875,511.83831787109375,596.55767822265625,0.84022241830825806,-0.84022241830825806,18077.2109375,17345.525390625,200000,498.15475463867188,598.08453369140625
7200,597.51422119140625,525.5184326171875,511.83831787109375,596.55767822265625,0.84022241830825806,-0.84022241830825806,18077.2109375,17345.525390625,200000,498.15475463867188,598.08453369140625
7200,597.51422119140625,525.5184326171875,511.83831787109375,596.55767822265625,0.84022241830825806,-0.84022241830825806,18077.2109375,17345.525390625,200000,498.15475463867188,598.08453369140625
7210,597.5655517578125,526.5582275390625,512.35882568359375,597.5655517578125,0.83789646625518799,-0.83789646625518799,18077.310546875,17344.623046875,200000,498.15557861328125,598.01434326171875
7220,597.6048583984375,527.60565185546875,512.88348388671875,597.6048583984375,0.83446860313415527,-0.83446860313415527,18077.41015625,17344.658203125,200000,498.15786743164063,597.94537353515625
7230,597.6358642578125,528.6591796875,513.41046142578125,597.6358642578125,0.83093786239624023,-0.83093786239624023,18077.5078125,17344.78125,200000,498.15823364257813,597.92584228515625
7240,597.662841796875,529.718017578125,513.940185546875,597.662841796875,0.82743144035339355,-0.82743144035339355,18077.60546875,17344.8828125,200000,498.15890502929688,597.9239501953125
7250,597.687255859375,530.7813720703125,514.4720458984375,597.687255859375,0.82392776012420654,-0.82392776012420654,18077.697265625,17344.978515625,200000,498.15927124023438,597.9256591796875
7260,597.7095947265625,531.84844970703125,515.0057373046875,597.7095947265625,0.82042413949966431,-0.82042413949966431,18077.7890625,17345.0703125,200000,498.15957641601563,597.9273681640625
7270,597.73004150390625,532.91845703125,515.5408935546875,597.73004150390625,0.81692039966583252,-0.81692039966583252,18077.87890625,17345.162109375,200000,498.15985107421875,597.92889404296875
7280,597.74871826171875,533.99053955078125,516.07708740234375,597.74871826171875,0.81341695785522461,-0.81341695785522461,18077.96484375,17345.251953125,200000,498.16012573242188,597.93017578125
7290,597.76580810546875,535.0638427734375,516.6138916015625,597.76580810546875,0.8099135160446167,-0.8099135160446167,18078.05078125,17345.33984375,200000,498.16036987304688,597.931396484375
7300,597.78143310546875,536.13763427734375,517.15087890625,597.78143310546875,0.80641007423400879,-0.80641007423400879,18078.134765625,17345.42578125,200000,498.16064453125,597.93255615234375
7310,597.79571533203125,537.2110595703125,517.68768310546875,597.79571533203125,0.80290669202804565,-0.80290669202804565,18078.21875,17345.509765625,200000,498.160888671875,597.933837890625
7320,597.80877685546875,538.283203125,518.22393798828125,597.80877685546875,0.79940325021743774,-0.79940325021743774,18078.298828125,17345.59375,200000,498.16110229492188,597.93511962890625
7330,597.82080078125,539.35345458984375,518.7591552734375,597.82080078125,0.79589986801147461,-0.79589986801147461,18078.37890625,17345.67578125,200000,498.16131591796875,597.93646240234375
7340,597.831787109375,540.4208984375,519.29296875,597.831787109375,0.79239648580551147,-0.79239648580551147,18078.45703125,17345.755859375,200000,498.16152954101563,597.93780517578125
7350,597.8419189453125,541.48480224609375,519.82501220703125,597.8419189453125,0.78889304399490356,-0.78889304399490356,18078.533203125,17345.833984375,200000,498.16171264648438,597.939208984375
7360,597.85125732421875,542.54443359375,520.35491943359375,597.85125732421875,0.78538966178894043,-0.78538966178894043,18078.607421875,17345.912109375,200000,498.161865234375,597.94061279296875
7370,597.85980224609375,543.59906005859375,520.88226318359375,597.85980224609375,0.78188627958297729,-0.78188627958297729,18078.681640625,17345.986328125,200000,498.16201782226563,597.94207763671875
