Time,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[1].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[100].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[200].T,thermocline_Insulation.simpleWall[1].material.T,thermocline_Insulation.simpleWall[100].material.T,thermocline_Insulation.simpleWall[200].material.T
13760,652.25372314453125,498.40365600585938,498.0687255859375,652.1510009765625,498.35568237304688,498.01473999023438
13770,652.25054931640625,498.40237426757813,498.06729125976563,652.1478271484375,498.35440063476563,498.0133056640625
13780,652.24737548828125,498.40106201171875,498.06582641601563,652.1446533203125,498.35308837890625,498.01187133789063
13790,652.24420166015625,498.3997802734375,498.06439208984375,652.1414794921875,498.351806640625,498.01046752929688
13800,652.24102783203125,498.39849853515625,498.06292724609375,652.1383056640625,498.35052490234375,498.009033203125
13810,652.23785400390625,498.397216796875,498.06149291992188,652.1351318359375,498.34921264648438,498.00759887695313
13820,652.23468017578125,498.39590454101563,498.06002807617188,652.1319580078125,498.34793090820313,498.00616455078125
13830,652.23150634765625,498.39462280273438,498.05859375,652.12884521484375,498.34664916992188,498.00473022460938
13840,652.22833251953125,498.39334106445313,498.05715942382813,652.12567138671875,498.34536743164063,498.00326538085938
13850,652.22515869140625,498.39205932617188,498.05569458007813,652.12249755859375,498.34405517578125,498.0018310546875
13860,652.22198486328125,498.3907470703125,498.05426025390625,652.11932373046875,498.3427734375,498.00039672851563
13870,652.2188720703125,498.38946533203125,498.05279541015625,652.11614990234375,498.34149169921875,497.99896240234375
13880,652.2156982421875,498.38818359375,498.05136108398438,652.113037109375,498.3402099609375,497.99752807617188
13890,652.2125244140625,498.38690185546875,498.0499267578125,652.10986328125,498.33892822265625,497.99609375
13900,652.2093505859375,498.38558959960938,498.0484619140625,652.106689453125,498.33761596679688,497.99465942382813
13910,652.2061767578125,498.38430786132813,498.04702758789063,652.103515625,498.33633422851563,497.99322509765625
13920,652.2030029296875,498.38302612304688,498.04559326171875,652.100341796875,498.33505249023438,497.99179077148438
13930,652.1998291015625,498.38174438476563,498.04412841796875,652.09722900390625,498.33377075195313,497.99032592773438
13940,652.1966552734375,498.38046264648438,498.04269409179688,652.09405517578125,498.33248901367188,497.9888916015625
13950,652.1934814453125,498.379150390625,498.041259765625,652.09088134765625,498.33120727539063,497.98745727539063
13960,652.1903076171875,498.37786865234375,498.039794921875,652.08770751953125,498.32989501953125,497.98602294921875
13970,652.1871337890625,498.3765869140625,498.03836059570313,652.08453369140625,498.32861328125,497.98458862304688
13980,652.18402099609375,498.37530517578125,498.03692626953125,652.0814208984375,498.32733154296875,497.983154296875
13990,652.18084716796875,498.37399291992188,498.03546142578125,652.0782470703125,498.3260498046875,497.98171997070313
14000,652.17767333984375,498.37271118164063,498.03402709960938,652.0750732421875,498.32476806640625,497.98028564453125
14010,652.17449951171875,498.37142944335938,498.0325927734375,652.0718994140625,498.323486328125,497.97885131835938
14020,652.17132568359375,498.37014770507813,498.0311279296875,652.06878662109375,498.32220458984375,497.9774169921875
14030,652.16815185546875,498.36886596679688,498.02969360351563,652.06561279296875,498.32089233398438,497.9759521484375
14040,652.16497802734375,498.3675537109375,498.02825927734375,652.06243896484375,498.31961059570313,497.97451782226563
14050,652.16180419921875,498.36627197265625,498.02682495117188,652.05926513671875,498.31832885742188,497.97308349609375
14060,652.15869140625,498.364990234375,498.02536010742188,652.05615234375,498.31704711914063,497.97164916992188
14070,652.155517578125,498.36370849609375,498.02392578125,652.052978515625,498.31576538085938,497.97021484375
14080,652.15234375,498.3624267578125,498.02249145507813,652.0498046875,498.31448364257813,497.96878051757813
14090,652.149169921875,498.36111450195313,498.02105712890625,652.046630859375,498.31320190429688,497.96734619140625
14100,652.14599609375,498.35983276367188,498.01959228515625,652.04351806640625,498.3118896484375,497.96591186523438
14110,652.142822265625,498.35855102539063,498.01815795898438,652.04034423828125,498.31060791015625,497.9644775390625
14120,652.1396484375,498.35726928710938,498.0167236328125,652.03717041015625,498.309326171875,497.96304321289063
14130,652.13653564453125,498.35598754882813,498.01528930664063,652.03399658203125,498.30804443359375,497.96160888671875
14140,652.13336181640625,498.35467529296875,498.01382446289063,652.0308837890625,498.3067626953125,497.96017456054688
14150,652.13018798828125,498.3533935546875,498.01239013671875,652.0277099609375,498.30548095703125,497.958740234375
14160,652.12701416015625,498.35211181640625,498.01095581054688,652.0245361328125,498.30419921875,497.95730590820313
14170,652.12384033203125,498.350830078125,498.009521484375,652.02142333984375,498.30291748046875,497.95587158203125
14180,652.1207275390625,498.34954833984375,498.00808715820313,652.01824951171875,498.30160522460938,497.95443725585938
14190,652.1175537109375,498.34823608398438,498.00662231445313,652.01507568359375,498.30032348632813,497.9530029296875
14200,652.1143798828125,498.34695434570313,498.00518798828125,652.011962890625,498.29904174804688,497.95156860351563
14210,652.1112060546875,498.34567260742188,498.00375366210938,652.0087890625,498.29776000976563,497.95013427734375
14220,652.1080322265625,498.34439086914063,498.0023193359375,652.005615234375,498.29647827148438,497.94869995117188
14230,652.10491943359375,498.34310913085938,498.00088500976563,652.00250244140625,498.29519653320313,497.947265625
14240,652.10174560546875,498.34182739257813,497.99942016601563,651.99932861328125,498.29391479492188,497.94583129882813
14250,652.09857177734375,498.34051513671875,497.99798583984375,651.99615478515625,498.29263305664063,497.94439697265625
14260,652.09539794921875,498.3392333984375,497.99655151367188,651.9930419921875,498.29135131835938,497.94296264648438
14270,652.09222412109375,498.33795166015625,497.9951171875,651.9898681640625,498.29006958007813,497.9415283203125
14280,652.089111328125,498.336669921875,497.99368286132813,651.9866943359375,498.28875732421875,497.94009399414063
14290,652.0859375,498.33538818359375,497.99224853515625,651.98358154296875,498.2874755859375,497.93865966796875
14300,652.082763671875,498.3341064453125,497.99081420898438,651.98040771484375,498.28619384765625,497.937255859375
14310,652.07958984375,498.33279418945313,497.98934936523438,651.97723388671875,498.284912109375,497.93582153320313
14320,652.07647705078125,498.33151245117188,497.9879150390625,651.97412109375,498.28363037109375,497.93438720703125
14330,652.07330322265625,498.33023071289063,497.98648071289063,651.970947265625,498.2823486328125,497.93295288085938
14340,652.07012939453125,498.32894897460938,497.98504638671875,651.9677734375,498.28106689453125,497.9315185546875
14350,652.06695556640625,498.32766723632813,497.98361206054688,651.96466064453125,498.27978515625,497.93008422851563
14360,652.0638427734375,498.32638549804688,497.982177734375,651.96148681640625,498.27850341796875,497.92864990234375
14370,652.0606689453125,498.32510375976563,497.98074340820313,651.95831298828125,498.2772216796875,497.92721557617188
14380,652.0574951171875,498.32379150390625,497.97930908203125,651.9552001953125,498.27593994140625,497.92578125
14390,652.0543212890625,498.322509765625,497.97787475585938,651.9520263671875,498.27462768554688,497.92437744140625
14400,652.05120849609375,498.32122802734375,497.9764404296875,651.94891357421875,498.27334594726563,497.92294311523438
14400,652.05120849609375,498.32122802734375,497.9764404296875,651.94891357421875,498.27334594726563,497.92294311523438
14410,652.04803466796875,498.3199462890625,497.9749755859375,651.94573974609375,498.27206420898438,497.9215087890625
14420,652.04486083984375,498.31866455078125,497.97354125976563,651.94256591796875,498.27078247070313,497.92007446289063
14430,652.04168701171875,498.3173828125,497.97210693359375,651.939453125,498.26950073242188,497.91864013671875
14440,652.03857421875,498.31610107421875,497.97067260742188,651.936279296875,498.26821899414063,497.91720581054688
14450,652.035400390625,498.31478881835938,497.96923828125,651.93316650390625,498.26693725585938,497.915771484375
14460,652.0322265625,498.31350708007813,497.96780395507813,651.92999267578125,498.26565551757813,497.91436767578125
14470,652.02911376953125,498.31222534179688,497.96636962890625,651.92681884765625,498.26437377929688,497.91293334960938
14480,652.02593994140625,498.31094360351563,497.96493530273438,651.9237060546875,498.26309204101563,497.9114990234375
14490,652.02276611328125,498.30966186523438,497.9635009765625,651.9205322265625,498.26181030273438,497.91006469726563
14500,652.01959228515625,498.30838012695313,497.96206665039063,651.91741943359375,498.26052856445313,497.90863037109375
14510,652.0164794921875,498.30709838867188,497.96063232421875,651.91424560546875,498.25924682617188,497.90719604492188
14520,652.0133056640625,498.30581665039063,497.95919799804688,651.9111328125,498.25796508789063,497.90579223632813
14530,652.0101318359375,498.30450439453125,497.957763671875,651.907958984375,498.25668334960938,497.90435791015625
14540,652.00701904296875,498.30322265625,497.95632934570313,651.90478515625,498.25540161132813,497.90292358398438
14550,652.00384521484375,498.30194091796875,497.95489501953125,651.90167236328125,498.25408935546875,497.9014892578125
14560,652.00067138671875,498.3006591796875,497.95346069335938,651.89849853515625,498.2528076171875,497.90008544921875
14570,651.99755859375,498.29937744140625,497.9520263671875,651.8953857421875,498.25152587890625,497.89865112304688
14580,651.994384765625,498.298095703125,497.95059204101563,651.8922119140625,498.250244140625,497.897216796875
14590,651.9912109375,498.29681396484375,497.94915771484375,651.88909912109375,498.24896240234375,497.89578247070313
14600,651.98809814453125,498.2955322265625,497.94772338867188,651.88592529296875,498.2476806640625,497.89434814453125
14610,651.98492431640625,498.29425048828125,497.9462890625,651.8828125,498.24639892578125,497.8929443359375
14620,651.98175048828125,498.29293823242188,497.94485473632813,651.879638671875,498.2451171875,497.89151000976563
14630,651.9786376953125,498.29165649414063,497.94342041015625,651.87646484375,498.24383544921875,497.89007568359375
14640,651.9754638671875,498.29037475585938,497.94198608398438,651.87335205078125,498.2425537109375,497.88864135742188
14650,651.9722900390625,498.28909301757813,497.9405517578125,651.87017822265625,498.24127197265625,497.88723754882813
14660,651.96917724609375,498.28781127929688,497.93914794921875,651.8670654296875,498.239990234375,497.88580322265625
14670,651.96600341796875,498.28652954101563,497.93771362304688,651.8638916015625,498.23870849609375,497.88436889648438
14680,651.962890625,498.28524780273438,497.936279296875,651.86077880859375,498.2374267578125,497.88296508789063
14690,651.959716796875,498.28396606445313,497.93484497070313,651.85760498046875,498.23614501953125,497.88153076171875
14700,651.95654296875,498.28268432617188,497.93341064453125,651.8544921875,498.23486328125,497.88009643554688
14710,651.95343017578125,498.28140258789063,497.93197631835938,651.851318359375,498.23358154296875,497.878662109375
14720,651.95025634765625,498.28012084960938,497.9305419921875,651.84820556640625,498.2322998046875,497.87725830078125
14730,651.9471435546875,498.27880859375,497.92910766601563,651.84503173828125,498.23101806640625,497.87582397460938
14740,651.9439697265625,498.27752685546875,497.92767333984375,651.8419189453125,498.229736328125,497.8743896484375
14750,651.9407958984375,498.2762451171875,497.92623901367188,651.8387451171875,498.22845458984375,497.87298583984375
14760,651.93768310546875,498.27496337890625,497.92483520507813,651.83563232421875,498.2271728515625,497.87155151367188
14770,651.93450927734375,498.273681640625,497.92340087890625,651.83251953125,498.22589111328125,497.8701171875
14780,651.931396484375,498.27239990234375,497.92196655273438,651.829345703125,498.224609375,497.86871337890625
14790,651.92822265625,498.2711181640625,497.9205322265625,651.82623291015625,498.22332763671875,497.86727905273438
14800,651.925048828125,498.26983642578125,497.91909790039063,651.82305908203125,498.2220458984375,497.8658447265625
14810,651.92193603515625,498.2685546875,497.91766357421875,651.8199462890625,498.22076416015625,497.86444091796875
14820,651.91876220703125,498.26727294921875,497.91622924804688,651.8167724609375,498.219482421875,497.86300659179688
14830,651.9156494140625,498.2659912109375,497.91482543945313,651.81365966796875,498.21820068359375,497.86160278320313
14840,651.9124755859375,498.26470947265625,497.91339111328125,651.81048583984375,498.2169189453125,497.86016845703125
14850,651.90936279296875,498.263427734375,497.91195678710938,651.807373046875,498.21563720703125,497.85873413085938
14860,651.90618896484375,498.26214599609375,497.9105224609375,651.80419921875,498.21435546875,497.85733032226563
14870,651.90301513671875,498.26083374023438,497.90908813476563,651.80108642578125,498.21307373046875,497.85589599609375
14880,651.89990234375,498.25955200195313,497.90765380859375,651.7979736328125,498.2117919921875,497.85446166992188
14890,651.896728515625,498.25827026367188,497.90625,651.7947998046875,498.21051025390625,497.85305786132813
14900,651.89361572265625,498.25698852539063,497.90481567382813,651.79168701171875,498.209228515625,497.85162353515625
14910,651.89044189453125,498.25570678710938,497.90338134765625,651.78851318359375,498.20794677734375,497.8502197265625
14920,651.8873291015625,498.25442504882813,497.90194702148438,651.785400390625,498.2066650390625,497.84878540039063
14930,651.8841552734375,498.25314331054688,497.90054321289063,651.7822265625,498.20538330078125,497.84738159179688
14940,651.88104248046875,498.25186157226563,497.89910888671875,651.77911376953125,498.2041015625,497.845947265625
14950,651.87786865234375,498.25057983398438,497.89767456054688,651.7760009765625,498.20281982421875,497.84451293945313
14960,651.874755859375,498.24929809570313,497.896240234375,651.7728271484375,498.2015380859375,497.84310913085938
14970,651.87158203125,498.24801635742188,497.89480590820313,651.76971435546875,498.20025634765625,497.8416748046875
14980,651.86846923828125,498.24673461914063,497.89340209960938,651.76654052734375,498.198974609375,497.84027099609375
14990,651.86529541015625,498.24545288085938,497.8919677734375,651.763427734375,498.19769287109375,497.83883666992188
15000,651.8621826171875,498.24417114257813,497.89053344726563,651.76031494140625,498.1964111328125,497.83743286132813
15010,651.8590087890625,498.24288940429688,497.88909912109375,651.75714111328125,498.19512939453125,497.83599853515625
15020,651.85589599609375,498.24160766601563,497.8876953125,651.7540283203125,498.19384765625,497.8345947265625
15030,651.85272216796875,498.24032592773438,497.88626098632813,651.75091552734375,498.19256591796875,497.83316040039063
15040,651.849609375,498.23904418945313,497.88482666015625,651.74774169921875,498.1912841796875,497.83175659179688
15050,651.846435546875,498.23776245117188,497.8834228515625,651.74462890625,498.19000244140625,497.830322265625
15060,651.84332275390625,498.23648071289063,497.88198852539063,651.741455078125,498.188720703125,497.82888793945313
15070,651.84014892578125,498.23519897460938,497.88055419921875,651.73834228515625,498.18743896484375,497.82748413085938
15080,651.8370361328125,498.23391723632813,497.87911987304688,651.7352294921875,498.1861572265625,497.8260498046875
15090,651.8338623046875,498.23263549804688,497.87771606445313,651.7320556640625,498.18487548828125,497.82464599609375
15100,651.83074951171875,498.23135375976563,497.87628173828125,651.72894287109375,498.18359375,497.8232421875
15110,651.82757568359375,498.23007202148438,497.87484741210938,651.725830078125,498.18231201171875,497.82180786132813
15120,651.824462890625,498.22879028320313,497.87344360351563,651.72265625,498.1810302734375,497.82040405273438
15130,651.8212890625,498.22750854492188,497.87200927734375,651.71954345703125,498.17974853515625,497.8189697265625
15140,651.81817626953125,498.22622680664063,497.87057495117188,651.7164306640625,498.17849731445313,497.81756591796875
15150,651.81500244140625,498.22494506835938,497.86917114257813,651.7132568359375,498.17721557617188,497.81613159179688
15160,651.8118896484375,498.22366333007813,497.86773681640625,651.71014404296875,498.17593383789063,497.81472778320313
15170,651.80877685546875,498.22238159179688,497.86630249023438,651.70703125,498.17465209960938,497.81329345703125
15180,651.80560302734375,498.22109985351563,497.86489868164063,651.703857421875,498.17337036132813,497.8118896484375
15190,651.802490234375,498.21981811523438,497.86346435546875,651.70074462890625,498.17208862304688,497.81045532226563
15200,651.79931640625,498.21853637695313,497.862060546875,651.6976318359375,498.17080688476563,497.80905151367188
15210,651.79620361328125,498.21725463867188,497.86062622070313,651.6944580078125,498.16952514648438,497.80764770507813
15220,651.79302978515625,498.21597290039063,497.85919189453125,651.69134521484375,498.16824340820313,497.80621337890625
15230,651.7899169921875,498.21469116210938,497.8577880859375,651.688232421875,498.16696166992188,497.8048095703125
15240,651.78680419921875,498.21340942382813,497.85635375976563,651.68505859375,498.16567993164063,497.80337524414063
15250,651.78363037109375,498.21212768554688,497.85491943359375,651.68194580078125,498.16439819335938,497.80197143554688
15260,651.780517578125,498.21084594726563,497.853515625,651.6788330078125,498.16311645507813,497.800537109375
15270,651.77734375,498.20956420898438,497.85208129882813,651.67572021484375,498.16183471679688,497.79913330078125
15280,651.77423095703125,498.20828247070313,497.85067749023438,651.67254638671875,498.16055297851563,497.7977294921875
15290,651.7711181640625,498.20700073242188,497.8492431640625,651.66943359375,498.1593017578125,497.79629516601563
15300,651.7679443359375,498.20571899414063,497.84780883789063,651.66632080078125,498.15802001953125,497.79489135742188
15310,651.76483154296875,498.20443725585938,497.84640502929688,651.6632080078125,498.15673828125,497.79348754882813
15320,651.76165771484375,498.20315551757813,497.844970703125,651.6600341796875,498.15545654296875,497.79205322265625
15330,651.758544921875,498.20187377929688,497.84356689453125,651.65692138671875,498.1541748046875,497.7906494140625
15340,651.75543212890625,498.20059204101563,497.84213256835938,651.65380859375,498.15289306640625,497.78921508789063
15350,651.75225830078125,498.19931030273438,497.84072875976563,651.650634765625,498.151611328125,497.78781127929688
15360,651.7491455078125,498.19802856445313,497.83929443359375,651.64752197265625,498.15032958984375,497.78640747070313
15370,651.74603271484375,498.19674682617188,497.837890625,651.6444091796875,498.1490478515625,497.78497314453125
15380,651.74285888671875,498.19546508789063,497.83645629882813,651.64129638671875,498.14776611328125,497.7835693359375
15389,651.74005126953125,498.19430541992188,497.83517456054688,651.63848876953125,498.14663696289063,497.78228759765625
15389,651.74005126953125,498.19430541992188,497.83517456054688,651.63848876953125,498.14663696289063,497.78228759765625
15390,651.73974609375,498.19418334960938,497.83505249023438,651.63812255859375,498.146484375,497.78216552734375
15400,651.736572265625,498.19290161132813,497.8336181640625,651.635009765625,498.14520263671875,497.78073120117188
15410,651.73345947265625,498.19161987304688,497.83218383789063,651.63189697265625,498.14395141601563,497.77932739257813
15420,651.7303466796875,498.19033813476563,497.83078002929688,651.6287841796875,498.14266967773438,497.77792358398438
15430,651.7271728515625,498.18905639648438,497.829345703125,651.62567138671875,498.14138793945313,497.7764892578125
15440,651.72406005859375,498.18777465820313,497.82794189453125,651.62249755859375,498.14010620117188,497.77508544921875
15450,651.720947265625,498.18649291992188,497.82650756835938,651.619384765625,498.13882446289063,497.773681640625
15460,651.7177734375,498.18521118164063,497.82510375976563,651.61627197265625,498.13754272460938,497.77227783203125
15470,651.71466064453125,498.18392944335938,497.82366943359375,651.6131591796875,498.13626098632813,497.77084350585938
15480,651.7115478515625,498.18264770507813,497.822265625,651.6099853515625,498.13497924804688,497.76943969726563
15490,651.7083740234375,498.18136596679688,497.82083129882813,651.60687255859375,498.13369750976563,497.76803588867188
15500,651.70526123046875,498.18008422851563,497.81942749023438,651.603759765625,498.13241577148438,497.7666015625
15510,651.7021484375,498.17880249023438,497.81802368164063,651.60064697265625,498.13116455078125,497.76519775390625
15520,651.698974609375,498.17752075195313,497.81658935546875,651.5975341796875,498.1298828125,497.7637939453125
15530,651.69586181640625,498.17623901367188,497.815185546875,651.5943603515625,498.12860107421875,497.76239013671875
15540,651.6927490234375,498.17495727539063,497.81375122070313,651.59124755859375,498.1273193359375,497.76095581054688
15550,651.68963623046875,498.1737060546875,497.81234741210938,651.588134765625,498.12603759765625,497.75955200195313
15560,651.68646240234375,498.17242431640625,497.8109130859375,651.58502197265625,498.124755859375,497.75814819335938
15570,651.683349609375,498.171142578125,497.80950927734375,651.5819091796875,498.12347412109375,497.75674438476563
15580,651.68023681640625,498.16986083984375,497.80807495117188,651.57879638671875,498.1221923828125,497.75531005859375
15590,651.67706298828125,498.1685791015625,497.80667114257813,651.57562255859375,498.12094116210938,497.75390625
15600,651.6739501953125,498.16729736328125,497.80526733398438,651.572509765625,498.11965942382813,497.75250244140625
15610,651.67083740234375,498.166015625,497.8038330078125,651.56939697265625,498.11837768554688,497.7510986328125
15620,651.667724609375,498.16473388671875,497.80242919921875,651.5662841796875,498.11709594726563,497.74966430664063
15630,651.66455078125,498.1634521484375,497.80099487304688,651.56317138671875,498.11581420898438,497.74826049804688
15640,651.66143798828125,498.16217041015625,497.79959106445313,651.56005859375,498.11453247070313,497.74685668945313
15650,651.6583251953125,498.160888671875,497.79818725585938,651.55694580078125,498.11325073242188,497.74545288085938
15660,651.65521240234375,498.15960693359375,497.7967529296875,651.55377197265625,498.11196899414063,497.74404907226563
15670,651.65203857421875,498.1583251953125,497.79534912109375,651.5506591796875,498.1107177734375,497.74261474609375
15680,651.64892578125,498.15704345703125,497.79391479492188,651.54754638671875,498.10943603515625,497.7412109375
15690,651.64581298828125,498.15579223632813,497.79251098632813,651.54443359375,498.108154296875,497.73980712890625
15700,651.6427001953125,498.15451049804688,497.79110717773438,651.54132080078125,498.10687255859375,497.7384033203125
15710,651.6395263671875,498.15322875976563,497.7896728515625,651.5382080078125,498.1055908203125,497.73699951171875
15720,651.63641357421875,498.15194702148438,497.78826904296875,651.53509521484375,498.10430908203125,497.735595703125
15730,651.63330078125,498.15066528320313,497.786865234375,651.531982421875,498.10302734375,497.73416137695313
15740,651.63018798828125,498.14938354492188,497.78543090820313,651.52880859375,498.10177612304688,497.73275756835938
15750,651.62701416015625,498.14810180664063,497.78402709960938,651.52569580078125,498.10049438476563,497.73135375976563
15760,651.6239013671875,498.14682006835938,497.78262329101563,651.5225830078125,498.09921264648438,497.72994995117188
15770,651.62078857421875,498.14553833007813,497.78118896484375,651.51947021484375,498.09793090820313,497.72854614257813
15780,651.61767578125,498.14425659179688,497.77978515625,651.516357421875,498.09664916992188,497.72714233398438
15790,651.61456298828125,498.14297485351563,497.77838134765625,651.51324462890625,498.09536743164063,497.72573852539063
15800,651.61138916015625,498.1417236328125,497.77694702148438,651.5101318359375,498.0941162109375,497.72433471679688
15810,651.6082763671875,498.14044189453125,497.77554321289063,651.50701904296875,498.09283447265625,497.722900390625
15820,651.60516357421875,498.13916015625,497.77413940429688,651.50390625,498.091552734375,497.72149658203125
15830,651.60205078125,498.13787841796875,497.772705078125,651.50079345703125,498.09027099609375,497.7200927734375
15840,651.59893798828125,498.1365966796875,497.77130126953125,651.4976806640625,498.0889892578125,497.71868896484375
15850,651.59576416015625,498.13531494140625,497.7698974609375,651.4945068359375,498.08770751953125,497.71728515625
15860,651.5926513671875,498.134033203125,497.76849365234375,651.49139404296875,498.08642578125,497.71588134765625
15870,651.58953857421875,498.13275146484375,497.76705932617188,651.48828125,498.08517456054688,497.7144775390625
15880,651.58642578125,498.1314697265625,497.76565551757813,651.48516845703125,498.08389282226563,497.71307373046875
15890,651.58331298828125,498.13018798828125,497.76425170898438,651.4820556640625,498.08261108398438,497.711669921875
15900,651.58013916015625,498.12893676757813,497.7628173828125,651.47894287109375,498.08132934570313,497.71026611328125
15910,651.5770263671875,498.12765502929688,497.76141357421875,651.475830078125,498.08004760742188,497.7088623046875
15920,651.57391357421875,498.12637329101563,497.760009765625,651.47271728515625,498.07879638671875,497.70742797851563
15930,651.57080078125,498.12509155273438,497.75860595703125,651.4696044921875,498.0775146484375,497.70602416992188
15940,651.56768798828125,498.12380981445313,497.75717163085938,651.46649169921875,498.07623291015625,497.70462036132813
15950,651.5645751953125,498.12252807617188,497.75576782226563,651.46337890625,498.074951171875,497.70321655273438
15960,651.56146240234375,498.12124633789063,497.75436401367188,651.46026611328125,498.07366943359375,497.70181274414063
15970,651.55828857421875,498.11996459960938,497.75296020507813,651.4571533203125,498.0723876953125,497.70040893554688
15980,651.55517578125,498.11871337890625,497.75155639648438,651.45404052734375,498.07113647460938,497.69900512695313
15990,651.55206298828125,498.117431640625,497.7501220703125,651.450927734375,498.06985473632813,497.69760131835938
16000,651.5489501953125,498.11614990234375,497.74871826171875,651.44781494140625,498.06857299804688,497.69619750976563
16010,651.54583740234375,498.1148681640625,497.747314453125,651.4447021484375,498.06729125976563,497.69479370117188
16020,651.542724609375,498.11358642578125,497.74591064453125,651.44158935546875,498.06600952148438,497.69338989257813
16030,651.53961181640625,498.1123046875,497.7445068359375,651.4384765625,498.06475830078125,497.69198608398438
16040,651.5364990234375,498.11102294921875,497.74307250976563,651.43536376953125,498.0634765625,497.69058227539063
16050,651.5333251953125,498.10977172851563,497.74166870117188,651.4322509765625,498.06219482421875,497.68917846679688
16060,651.53021240234375,498.10848999023438,497.74026489257813,651.42913818359375,498.0609130859375,497.68777465820313
16070,651.527099609375,498.10720825195313,497.73886108398438,651.426025390625,498.05963134765625,497.68637084960938
16080,651.52398681640625,498.10592651367188,497.73745727539063,651.42291259765625,498.05838012695313,497.68496704101563
16090,651.5208740234375,498.10464477539063,497.73602294921875,651.4197998046875,498.05709838867188,497.68356323242188
16100,651.51776123046875,498.10336303710938,497.734619140625,651.41668701171875,498.05581665039063,497.68215942382813
16110,651.5146484375,498.10208129882813,497.73321533203125,651.41357421875,498.05453491210938,497.68075561523438
16120,651.51153564453125,498.100830078125,497.7318115234375,651.41046142578125,498.05325317382813,497.67935180664063
16130,651.5084228515625,498.09954833984375,497.73040771484375,651.4073486328125,498.052001953125,497.67794799804688
16140,651.50531005859375,498.0982666015625,497.72900390625,651.40423583984375,498.05072021484375,497.67654418945313
16150,651.502197265625,498.09698486328125,497.72760009765625,651.401123046875,498.0494384765625,497.67514038085938
16160,651.4990234375,498.095703125,497.7261962890625,651.39801025390625,498.04815673828125,497.67376708984375
16170,651.49591064453125,498.09442138671875,497.72476196289063,651.3948974609375,498.046875,497.67236328125
16180,651.4927978515625,498.0931396484375,497.72335815429688,651.39178466796875,498.04562377929688,497.67095947265625
16190,651.48968505859375,498.09188842773438,497.72195434570313,651.388671875,498.04434204101563,497.6695556640625
16200,651.486572265625,498.09060668945313,497.72055053710938,651.38555908203125,498.04306030273438,497.66815185546875
16210,651.48345947265625,498.08932495117188,497.71914672851563,651.3824462890625,498.04177856445313,497.666748046875
16220,651.4803466796875,498.08804321289063,497.71774291992188,651.37933349609375,498.04052734375,497.66534423828125
16230,651.47723388671875,498.08676147460938,497.71633911132813,651.37628173828125,498.03924560546875,497.6639404296875
16240,651.47412109375,498.08547973632813,497.71493530273438,651.3731689453125,498.0379638671875,497.66253662109375
16250,651.47100830078125,498.084228515625,497.71353149414063,651.37005615234375,498.03668212890625,497.6611328125
16260,651.4678955078125,498.08294677734375,497.71212768554688,651.366943359375,498.035400390625,497.65972900390625
16270,651.46478271484375,498.0816650390625,497.710693359375,651.36383056640625,498.03414916992188,497.65835571289063
16280,651.461669921875,498.08038330078125,497.70928955078125,651.3607177734375,498.03286743164063,497.65695190429688
16290,651.45855712890625,498.0791015625,497.7078857421875,651.35760498046875,498.03158569335938,497.65554809570313
16300,651.4554443359375,498.07785034179688,497.70648193359375,651.3544921875,498.03030395507813,497.65414428710938
16310,651.45233154296875,498.07656860351563,497.705078125,651.35137939453125,498.029052734375,497.65274047851563
16320,651.44921875,498.07528686523438,497.70367431640625,651.3482666015625,498.02777099609375,497.65133666992188
16330,651.44610595703125,498.07400512695313,497.7022705078125,651.34515380859375,498.0264892578125,497.64993286132813
16340,651.4429931640625,498.07272338867188,497.70086669921875,651.34210205078125,498.02520751953125,497.64852905273438
16350,651.43988037109375,498.07144165039063,497.699462890625,651.3389892578125,498.02395629882813,497.64715576171875
16360,651.436767578125,498.0701904296875,497.69805908203125,651.33587646484375,498.02267456054688,497.645751953125
16370,651.43365478515625,498.06890869140625,497.6966552734375,651.332763671875,498.02139282226563,497.64434814453125
16380,651.4305419921875,498.067626953125,497.69525146484375,651.32965087890625,498.02011108398438,497.6429443359375
16390,651.42742919921875,498.06634521484375,497.69384765625,651.3265380859375,498.01885986328125,497.64154052734375
16400,651.42431640625,498.0650634765625,497.69244384765625,651.32342529296875,498.017578125,497.64016723632813
16410,651.42120361328125,498.06381225585938,497.6910400390625,651.3203125,498.01629638671875,497.63876342773438
16420,651.4180908203125,498.06253051757813,497.68963623046875,651.3172607421875,498.0150146484375,497.63735961914063
16430,651.41497802734375,498.06124877929688,497.688232421875,651.31414794921875,498.01376342773438,497.63595581054688
16440,651.411865234375,498.05996704101563,497.68682861328125,651.31103515625,498.01248168945313,497.63455200195313
16450,651.40875244140625,498.05868530273438,497.6854248046875,651.30792236328125,498.01119995117188,497.63314819335938
16460,651.4056396484375,498.05743408203125,497.68402099609375,651.3048095703125,498.00991821289063,497.63177490234375
16470,651.40252685546875,498.05615234375,497.6826171875,651.30169677734375,498.0086669921875,497.63037109375
16480,651.3994140625,498.05487060546875,497.68121337890625,651.29864501953125,498.00738525390625,497.62896728515625
